DateTime,LeftMouseLocation
2025/12/31 2:52:35,middle
2025/12/31 2:52:36,corridor
2025/12/31 2:52:37,side
2025/12/31 3:51:33,corridor
2025/12/31 3:51:33,middle
2025/12/31 3:51:33,mid-sep
2025/12/31 3:51:35,middle
2025/12/31 3:51:53,corridor
2025/12/31 3:52:09,middle
2025/12/31 3:52:10,mid-sep
2025/12/31 3:52:18,middle
2025/12/31 3:55:21,corridor
2025/12/31 3:55:22,side
2025/12/31 3:58:41,corridor
2025/12/31 3:58:42,middle
2025/12/31 3:58:43,mid-sep
2025/12/31 3:58:54,middle
2025/12/31 3:58:54,corridor
2025/12/31 3:58:55,side
2025/12/31 4:12:03,corridor
2025/12/31 4:12:04,middle
2025/12/31 4:12:05,mid-sep
2025/12/31 4:12:33,middle
2025/12/31 4:12:35,corridor
2025/12/31 4:12:38,side
2025/12/31 4:15:03,middle
2025/12/31 4:15:04,mid-sep
2025/12/31 4:15:05,middle
2025/12/31 4:19:24,mid-sep
2025/12/31 4:19:42,middle
2025/12/31 4:19:51,mid-sep
2025/12/31 4:19:57,middle
2025/12/31 4:19:57,corridor
2025/12/31 4:20:02,side
2025/12/31 5:02:59,corridor
2025/12/31 5:02:59,middle
2025/12/31 5:02:59,mid-sep
2025/12/31 5:03:00,middle
2025/12/31 5:05:40,mid-sep
2025/12/31 5:05:48,middle
2025/12/31 5:05:53,mid-sep
2025/12/31 5:06:33,middle
2025/12/31 5:06:34,corridor
2025/12/31 5:06:36,side
2025/12/31 5:07:52,corridor
2025/12/31 5:07:52,middle
2025/12/31 5:07:54,mid-sep
2025/12/31 5:07:54,corridor
2025/12/31 5:07:56,side
2025/12/31 5:12:07,corridor
2025/12/31 5:12:08,middle
2025/12/31 5:12:11,mid-sep
2025/12/31 5:12:25,middle
2025/12/31 5:12:29,corridor
2025/12/31 5:12:35,side
2025/12/31 5:21:29,corridor
2025/12/31 5:21:29,middle
2025/12/31 5:21:30,mid-sep
2025/12/31 5:21:56,middle
2025/12/31 5:22:00,corridor
2025/12/31 5:22:05,side
2025/12/31 5:22:20,corridor
2025/12/31 5:22:21,middle
2025/12/31 5:22:23,mid-sep
2025/12/31 5:23:13,middle
2025/12/31 5:23:13,corridor
2025/12/31 5:23:14,side
2025/12/31 5:24:09,middle
2025/12/31 5:24:10,mid-sep
2025/12/31 5:24:12,middle
2025/12/31 5:27:12,mid-sep
2025/12/31 5:28:34,middle
2025/12/31 5:28:41,corridor
2025/12/31 5:28:52,side
2025/12/31 6:04:58,corridor
2025/12/31 6:04:59,middle
2025/12/31 6:05:05,mid-sep
2025/12/31 6:05:07,middle
2025/12/31 6:07:48,mid-sep
2025/12/31 6:08:11,middle
2025/12/31 6:08:11,corridor
2025/12/31 6:08:12,side
2025/12/31 6:08:38,corridor
2025/12/31 6:08:39,middle
2025/12/31 6:08:41,mid-sep
2025/12/31 6:08:41,middle
2025/12/31 6:08:46,corridor
2025/12/31 6:08:50,side
2025/12/31 6:09:05,corridor
2025/12/31 6:09:08,middle
2025/12/31 6:09:13,mid-sep
2025/12/31 6:09:53,middle
2025/12/31 6:10:15,mid-sep
2025/12/31 6:13:22,middle
2025/12/31 6:14:07,corridor
2025/12/31 6:14:20,middle
2025/12/31 6:14:21,mid-sep
2025/12/31 6:14:51,middle
2025/12/31 6:14:54,mid-sep
2025/12/31 6:15:15,middle
2025/12/31 6:15:35,mid-sep
2025/12/31 6:17:34,middle
2025/12/31 6:17:48,mid-sep
2025/12/31 6:18:21,middle
2025/12/31 6:18:32,corridor
2025/12/31 6:18:36,side
2025/12/31 6:19:06,middle
2025/12/31 6:19:07,mid-sep
2025/12/31 6:19:07,middle
2025/12/31 6:19:16,mid-sep
2025/12/31 6:19:25,middle
2025/12/31 6:19:33,corridor
2025/12/31 6:19:36,middle
2025/12/31 6:19:36,mid-sep
2025/12/31 6:21:49,middle
2025/12/31 6:22:02,mid-sep
2025/12/31 6:22:42,middle
2025/12/31 6:22:58,mid-sep
2025/12/31 6:25:10,middle
2025/12/31 6:25:20,mid-sep
2025/12/31 6:26:16,middle
2025/12/31 6:26:23,mid-sep
2025/12/31 6:26:26,middle
2025/12/31 6:27:00,mid-sep
2025/12/31 6:27:21,middle
2025/12/31 6:27:23,mid-sep
2025/12/31 6:28:33,middle
2025/12/31 6:29:28,corridor
2025/12/31 6:29:29,middle
2025/12/31 6:29:30,mid-sep
2025/12/31 6:29:32,middle
2025/12/31 6:29:47,mid-sep
2025/12/31 6:30:22,middle
2025/12/31 6:30:36,mid-sep
2025/12/31 6:31:48,middle
2025/12/31 6:31:54,mid-sep
2025/12/31 6:32:24,middle
2025/12/31 6:32:28,corridor
2025/12/31 6:32:35,side
2025/12/31 6:41:31,corridor
2025/12/31 6:41:32,middle
2025/12/31 6:41:32,mid-sep
2025/12/31 6:41:33,middle
2025/12/31 6:41:53,mid-sep
2025/12/31 6:42:08,middle
2025/12/31 6:42:54,corridor
2025/12/31 6:42:55,middle
2025/12/31 6:42:56,mid-sep
2025/12/31 6:43:33,middle
2025/12/31 6:44:00,mid-sep
2025/12/31 6:44:01,middle
2025/12/31 6:44:11,mid-sep
2025/12/31 6:44:23,middle
2025/12/31 6:44:41,mid-sep
2025/12/31 6:45:52,middle
2025/12/31 6:45:55,mid-sep
2025/12/31 6:46:12,middle
2025/12/31 6:46:15,mid-sep
2025/12/31 6:46:28,middle
2025/12/31 6:46:29,corridor
2025/12/31 6:46:31,side
2025/12/31 8:22:30,corridor
2025/12/31 8:22:31,middle
2025/12/31 8:22:31,mid-sep
2025/12/31 8:22:33,middle
2025/12/31 8:26:57,mid-sep
2025/12/31 8:27:13,middle
2025/12/31 8:27:21,mid-sep
2025/12/31 8:27:33,middle
2025/12/31 8:27:34,corridor
2025/12/31 8:27:40,side
2025/12/31 8:28:01,middle
2025/12/31 8:28:02,mid-sep
2025/12/31 8:28:03,middle
2025/12/31 8:28:04,corridor
2025/12/31 8:28:06,side
2025/12/31 8:28:27,corridor
2025/12/31 8:28:27,middle
2025/12/31 8:28:27,mid-sep
2025/12/31 8:28:28,middle
2025/12/31 8:28:30,corridor
2025/12/31 8:28:31,side
2025/12/31 8:29:08,corridor
2025/12/31 8:29:09,middle
2025/12/31 8:29:10,mid-sep
2025/12/31 8:29:10,middle
2025/12/31 8:29:11,corridor
2025/12/31 8:29:32,side
2025/12/31 8:30:04,corridor
2025/12/31 8:30:05,middle
2025/12/31 8:30:08,mid-sep
2025/12/31 8:30:51,middle
2025/12/31 8:30:52,corridor
2025/12/31 8:30:53,side
2025/12/31 8:31:11,middle
2025/12/31 8:31:12,mid-sep
2025/12/31 8:31:12,middle
2025/12/31 8:31:13,corridor
2025/12/31 8:31:23,side
2025/12/31 8:31:40,corridor
2025/12/31 8:31:42,middle
2025/12/31 8:31:42,mid-sep
2025/12/31 8:31:42,middle
2025/12/31 8:31:45,corridor
2025/12/31 8:31:58,side
2025/12/31 8:34:39,corridor
2025/12/31 8:34:40,middle
2025/12/31 8:34:41,mid-sep
2025/12/31 8:34:41,middle
2025/12/31 8:37:14,mid-sep
2025/12/31 8:37:28,middle
2025/12/31 8:37:31,corridor
2025/12/31 8:37:35,side
2025/12/31 8:41:41,corridor
2025/12/31 8:41:41,middle
2025/12/31 8:41:42,mid-sep
2025/12/31 8:42:17,middle
2025/12/31 8:42:21,mid-sep
2025/12/31 8:42:27,middle
2025/12/31 8:42:27,corridor
2025/12/31 8:42:28,side
2025/12/31 8:51:20,corridor
2025/12/31 8:51:20,middle
2025/12/31 8:51:21,mid-sep
2025/12/31 8:51:22,middle
2025/12/31 8:51:23,corridor
2025/12/31 8:51:23,side
2025/12/31 8:51:33,corridor
2025/12/31 8:51:36,middle
2025/12/31 8:51:37,side
2025/12/31 8:51:48,corridor
2025/12/31 8:51:49,middle
2025/12/31 8:51:50,corridor
2025/12/31 8:51:50,side
2025/12/31 8:51:56,corridor
2025/12/31 8:51:57,middle
2025/12/31 8:53:40,mid-sep
2025/12/31 8:53:46,middle
2025/12/31 8:53:47,corridor
2025/12/31 8:53:53,side
2025/12/31 12:02:22,corridor
2025/12/31 12:02:23,middle
2025/12/31 12:02:24,mid-sep
2025/12/31 12:02:27,middle
2025/12/31 12:07:02,mid-sep
2025/12/31 12:07:03,middle
2025/12/31 12:07:04,corridor
2025/12/31 12:07:06,side
2025/12/31 12:07:33,corridor
2025/12/31 12:07:35,middle
2025/12/31 12:07:35,mid-sep
2025/12/31 12:07:46,middle
2025/12/31 12:07:48,corridor
2025/12/31 12:07:49,side
2025/12/31 13:14:45,corridor
2025/12/31 13:14:47,middle
2025/12/31 13:14:48,mid-sep
2025/12/31 13:15:08,middle
2025/12/31 13:15:11,mid-sep
2025/12/31 13:16:13,middle
2025/12/31 13:18:23,mid-sep
2025/12/31 13:18:31,middle
2025/12/31 13:18:32,corridor
2025/12/31 13:18:35,side
2025/12/31 13:18:57,corridor
2025/12/31 13:18:59,middle
2025/12/31 13:19:00,mid-sep
2025/12/31 13:19:12,middle
2025/12/31 13:20:05,corridor
2025/12/31 13:20:07,side
2025/12/31 13:21:32,corridor
2025/12/31 13:21:33,middle
2025/12/31 13:21:34,mid-sep
2025/12/31 13:21:35,middle
2025/12/31 13:21:36,corridor
2025/12/31 13:21:36,side
2025/12/31 13:23:49,corridor
2025/12/31 13:23:50,middle
2025/12/31 13:23:50,mid-sep
2025/12/31 13:24:10,middle
2025/12/31 13:28:09,corridor
2025/12/31 13:28:23,side
2025/12/31 14:10:56,corridor
2025/12/31 14:10:57,middle
2025/12/31 14:10:57,mid-sep
2025/12/31 14:10:58,middle
2025/12/31 14:11:19,mid-sep
2025/12/31 14:11:27,middle
2025/12/31 14:11:28,corridor
2025/12/31 14:11:29,side
2025/12/31 14:36:25,corridor
2025/12/31 14:36:25,middle
2025/12/31 14:36:26,mid-sep
2025/12/31 14:36:27,middle
2025/12/31 14:37:42,mid-sep
2025/12/31 14:37:48,middle
2025/12/31 14:38:00,mid-sep
2025/12/31 14:38:26,middle
2025/12/31 14:39:51,mid-sep
2025/12/31 14:40:09,middle
2025/12/31 14:40:10,corridor
2025/12/31 14:40:11,side
2025/12/31 14:44:00,corridor
2025/12/31 14:44:01,middle
2025/12/31 14:44:01,mid-sep
2025/12/31 14:44:06,middle
2025/12/31 14:47:37,mid-sep
2025/12/31 14:47:38,middle
2025/12/31 14:47:38,corridor
2025/12/31 14:47:40,side
2025/12/31 15:00:05,corridor
2025/12/31 15:00:06,mid-sep
2025/12/31 15:00:08,corridor
2025/12/31 15:00:08,side
2025/12/31 15:14:27,corridor
2025/12/31 15:14:28,middle
2025/12/31 15:14:29,mid-sep
2025/12/31 15:14:30,middle
2025/12/31 15:17:17,mid-sep
2025/12/31 15:17:38,middle
2025/12/31 15:17:39,corridor
2025/12/31 15:17:40,side
2025/12/31 15:18:41,corridor
2025/12/31 15:18:42,middle
2025/12/31 15:18:45,mid-sep
2025/12/31 15:18:51,middle
2025/12/31 15:18:52,corridor
2025/12/31 15:19:00,side
2025/12/31 15:42:26,corridor
2025/12/31 15:42:27,middle
2025/12/31 15:42:30,mid-sep
2025/12/31 15:42:58,middle
2025/12/31 15:43:01,corridor
2025/12/31 15:43:09,side
2025/12/31 15:43:51,corridor
2025/12/31 15:43:52,middle
2025/12/31 15:43:52,mid-sep
2025/12/31 15:43:53,middle
2025/12/31 15:44:03,mid-sep
2025/12/31 15:44:04,middle
2025/12/31 15:44:05,corridor
2025/12/31 15:44:07,side
2025/12/31 15:52:35,corridor
2025/12/31 15:52:35,middle
2025/12/31 15:52:36,mid-sep
2025/12/31 15:53:10,middle
2025/12/31 15:53:12,corridor
2025/12/31 15:53:15,side
2025/12/31 15:53:31,corridor
2025/12/31 15:53:32,middle
2025/12/31 15:53:35,mid-sep
2025/12/31 15:54:12,middle
2025/12/31 15:54:13,corridor
2025/12/31 15:54:14,side
2025/12/31 15:54:34,corridor
2025/12/31 15:54:35,middle
2025/12/31 15:54:36,mid-sep
2025/12/31 15:55:03,middle
2025/12/31 15:55:04,corridor
2025/12/31 15:55:05,side
2025/12/31 16:03:00,corridor
2025/12/31 16:03:01,mid-sep
2025/12/31 16:03:04,middle
2025/12/31 16:03:07,side
2025/12/31 16:07:49,corridor
2025/12/31 16:07:50,middle
2025/12/31 16:07:53,mid-sep
2025/12/31 16:07:56,middle
2025/12/31 16:07:56,corridor
2025/12/31 16:07:59,side
2025/12/31 16:10:34,corridor
2025/12/31 16:10:35,middle
2025/12/31 16:10:35,mid-sep
2025/12/31 16:10:36,middle
2025/12/31 16:10:45,mid-sep
2025/12/31 16:10:50,middle
2025/12/31 16:10:50,corridor
2025/12/31 16:10:51,side
2025/12/31 16:19:55,corridor
2025/12/31 16:19:55,middle
2025/12/31 16:19:56,mid-sep
2025/12/31 16:19:56,middle
2025/12/31 16:19:56,corridor
2025/12/31 16:20:00,side
2025/12/31 16:24:35,corridor
2025/12/31 16:24:36,middle
2025/12/31 16:24:36,mid-sep
2025/12/31 16:24:55,middle
2025/12/31 16:26:05,mid-sep
2025/12/31 16:26:32,middle
2025/12/31 16:26:33,corridor
2025/12/31 16:26:33,side
2025/12/31 16:26:57,corridor
2025/12/31 16:26:59,middle
2025/12/31 16:26:59,mid-sep
2025/12/31 16:27:36,middle
2025/12/31 16:29:04,mid-sep
2025/12/31 16:29:38,middle
2025/12/31 16:29:41,corridor
2025/12/31 16:29:57,side
2025/12/31 16:30:03,corridor
2025/12/31 16:30:04,middle
2025/12/31 16:30:04,mid-sep
2025/12/31 16:30:05,middle
2025/12/31 16:33:37,mid-sep
2025/12/31 16:33:38,middle
2025/12/31 16:33:38,corridor
2025/12/31 16:33:39,side
2025/12/31 16:39:29,corridor
2025/12/31 16:39:30,middle
2025/12/31 16:39:30,mid-sep
2025/12/31 16:39:34,middle
2025/12/31 16:39:34,corridor
2025/12/31 16:39:35,side
2025/12/31 16:46:47,corridor
2025/12/31 16:46:48,middle
2025/12/31 16:46:49,mid-sep
2025/12/31 16:46:49,middle
2025/12/31 16:48:07,corridor
2025/12/31 16:48:10,side
2025/12/31 16:51:10,corridor
2025/12/31 16:51:11,middle
2025/12/31 16:51:13,mid-sep
2025/12/31 16:51:17,middle
2025/12/31 16:51:18,corridor
2025/12/31 16:51:19,side
2025/12/31 16:55:54,corridor
2025/12/31 16:55:54,middle
2025/12/31 16:55:54,mid-sep
2025/12/31 16:55:55,middle
2025/12/31 16:59:14,corridor
2025/12/31 16:59:16,side
2025/12/31 17:05:13,corridor
2025/12/31 17:05:14,middle
2025/12/31 17:05:17,mid-sep
2025/12/31 17:05:20,middle
2025/12/31 17:05:20,corridor
2025/12/31 17:05:26,side
2025/12/31 17:17:48,corridor
2025/12/31 17:17:49,middle
2025/12/31 17:17:49,mid-sep
2025/12/31 17:17:50,middle
2025/12/31 17:23:31,mid-sep
2025/12/31 17:23:59,middle
2025/12/31 17:24:00,corridor
2025/12/31 17:24:02,side
2025/12/31 17:26:25,corridor
2025/12/31 17:26:27,middle
2025/12/31 17:26:29,mid-sep
2025/12/31 17:26:32,middle
2025/12/31 17:26:32,corridor
2025/12/31 17:26:33,side
2025/12/31 17:31:14,corridor
2025/12/31 17:31:14,middle
2025/12/31 17:31:15,mid-sep
2025/12/31 17:31:21,middle
2025/12/31 17:31:22,corridor
2025/12/31 17:31:23,side
2025/12/31 17:32:53,corridor
2025/12/31 17:32:54,mid-sep
2025/12/31 17:32:55,corridor
2025/12/31 17:32:56,side
2025/12/31 17:35:15,corridor
2025/12/31 17:35:16,middle
2025/12/31 17:35:16,mid-sep
2025/12/31 17:35:23,middle
2025/12/31 17:36:47,mid-sep
2025/12/31 17:37:33,middle
2025/12/31 17:37:42,mid-sep
2025/12/31 17:37:59,middle
2025/12/31 17:38:00,corridor
2025/12/31 17:38:00,side
2025/12/31 17:38:32,corridor
2025/12/31 17:38:33,middle
2025/12/31 17:38:33,mid-sep
2025/12/31 17:38:36,middle
2025/12/31 17:38:43,corridor
2025/12/31 17:38:44,side
2025/12/31 17:38:48,corridor
2025/12/31 17:38:49,middle
2025/12/31 17:38:49,mid-sep
2025/12/31 17:40:10,middle
2025/12/31 17:40:35,mid-sep
2025/12/31 17:40:40,middle
2025/12/31 17:44:23,mid-sep
2025/12/31 17:44:44,middle
2025/12/31 17:44:45,corridor
2025/12/31 17:44:46,side
2025/12/31 17:46:47,corridor
2025/12/31 17:46:47,middle
2025/12/31 17:46:48,mid-sep
2025/12/31 17:46:50,middle
2025/12/31 17:46:52,corridor
2025/12/31 17:47:02,side
2025/12/31 17:47:44,middle
2025/12/31 17:47:44,mid-sep
2025/12/31 17:47:45,middle
2025/12/31 17:47:45,corridor
2025/12/31 17:47:47,side
2025/12/31 17:48:27,corridor
2025/12/31 17:48:27,middle
2025/12/31 17:48:27,mid-sep
2025/12/31 17:48:28,middle
2025/12/31 17:48:29,corridor
2025/12/31 17:48:30,side
2025/12/31 17:48:35,corridor
2025/12/31 17:48:41,middle
2025/12/31 17:48:41,mid-sep
2025/12/31 17:48:42,middle
2025/12/31 17:51:47,corridor
2025/12/31 17:51:50,side
2025/12/31 20:03:01,corridor
2025/12/31 20:03:01,mid-sep
2025/12/31 20:03:02,middle
2025/12/31 20:03:23,corridor
2025/12/31 20:03:28,side
2025/12/31 20:08:01,corridor
2025/12/31 20:08:01,middle
2025/12/31 20:08:02,mid-sep
2025/12/31 20:08:05,middle
2025/12/31 20:08:05,corridor
2025/12/31 20:08:10,side
2025/12/31 20:08:39,corridor
2025/12/31 20:08:40,mid-sep
2025/12/31 20:08:41,middle
2025/12/31 20:08:44,corridor
2025/12/31 20:08:45,side
2025/12/31 20:41:42,corridor
2025/12/31 20:41:42,mid-sep
2025/12/31 20:41:43,middle
2025/12/31 20:41:44,corridor
2025/12/31 20:41:47,side
2025/12/31 21:56:00,corridor
2025/12/31 21:56:00,middle
2025/12/31 21:56:01,mid-sep
2025/12/31 21:56:17,middle
2025/12/31 22:00:48,mid-sep
2025/12/31 22:01:03,middle
2025/12/31 22:01:05,corridor
2025/12/31 22:01:10,side
2025/12/31 22:01:56,corridor
2025/12/31 22:01:57,middle
2025/12/31 22:01:57,mid-sep
2025/12/31 22:02:09,middle
2025/12/31 22:02:21,corridor
2025/12/31 22:02:22,side
2025/12/31 22:12:00,corridor
2025/12/31 22:12:00,middle
2025/12/31 22:12:01,mid-sep
2025/12/31 22:12:36,middle
2025/12/31 22:12:38,corridor
2025/12/31 22:12:39,side
2025/12/31 22:13:52,corridor
2025/12/31 22:13:52,middle
2025/12/31 22:13:53,mid-sep
2025/12/31 22:13:54,corridor
2025/12/31 22:13:57,side
2025/12/31 23:59:42,corridor
2025/12/31 23:59:43,middle
2025/12/31 23:59:43,mid-sep
2025/12/31 23:59:44,middle
2026/1/1 0:00:26,corridor
2026/1/1 0:00:28,side
2026/1/1 0:14:43,corridor
2026/1/1 0:14:43,middle
2026/1/1 0:14:43,mid-sep
2026/1/1 0:14:44,middle
2026/1/1 0:20:44,mid-sep
2026/1/1 0:20:56,middle
2026/1/1 0:20:57,corridor
2026/1/1 0:20:58,side
2026/1/1 2:30:18,corridor
2026/1/1 2:30:18,middle
2026/1/1 2:30:19,mid-sep
2026/1/1 2:30:19,middle
2026/1/1 2:33:39,mid-sep
2026/1/1 2:33:40,middle
2026/1/1 2:33:42,corridor
2026/1/1 2:33:48,side
2026/1/1 2:35:16,corridor
2026/1/1 2:35:17,middle
2026/1/1 2:35:18,mid-sep
2026/1/1 2:35:21,middle
2026/1/1 2:35:59,corridor
2026/1/1 2:36:06,side
2026/1/1 3:34:20,corridor
2026/1/1 3:34:21,middle
2026/1/1 3:34:30,mid-sep
2026/1/1 3:34:37,middle
2026/1/1 3:35:16,corridor
2026/1/1 3:35:18,side
2026/1/1 3:36:28,corridor
2026/1/1 3:36:28,middle
2026/1/1 3:36:28,mid-sep
2026/1/1 3:36:32,middle
2026/1/1 3:36:33,corridor
2026/1/1 3:36:35,side
2026/1/1 3:41:47,corridor
2026/1/1 3:41:48,middle
2026/1/1 3:41:49,mid-sep
2026/1/1 3:41:53,middle
2026/1/1 3:41:55,side
2026/1/1 3:43:51,corridor
2026/1/1 3:43:51,middle
2026/1/1 3:43:59,middle
2026/1/1 3:44:46,mid-sep
2026/1/1 3:44:47,middle
2026/1/1 3:44:48,corridor
2026/1/1 3:44:49,side
2026/1/1 3:48:03,corridor
2026/1/1 3:48:04,middle
2026/1/1 3:48:04,mid-sep
2026/1/1 3:48:06,middle
2026/1/1 3:54:14,corridor
2026/1/1 3:54:15,side
2026/1/1 4:33:07,corridor
2026/1/1 4:33:09,middle
2026/1/1 4:33:16,mid-sep
2026/1/1 4:33:19,middle
2026/1/1 4:35:25,mid-sep
2026/1/1 4:35:26,middle
2026/1/1 4:35:30,corridor
2026/1/1 4:35:36,mid-sep
2026/1/1 4:35:43,middle
2026/1/1 4:36:05,corridor
2026/1/1 4:36:21,side
2026/1/1 4:36:33,corridor
2026/1/1 4:36:34,middle
2026/1/1 4:36:34,mid-sep
2026/1/1 4:36:35,middle
2026/1/1 4:37:15,mid-sep
2026/1/1 4:37:19,middle
2026/1/1 4:37:28,mid-sep
2026/1/1 4:38:09,middle
2026/1/1 4:38:13,mid-sep
2026/1/1 4:38:34,middle
2026/1/1 4:38:37,corridor
2026/1/1 4:38:37,side
2026/1/1 4:39:43,corridor
2026/1/1 4:39:43,middle
2026/1/1 4:39:44,mid-sep
2026/1/1 4:39:46,middle
2026/1/1 4:40:06,corridor
2026/1/1 4:40:08,side
2026/1/1 4:40:42,corridor
2026/1/1 4:40:42,middle
2026/1/1 4:40:43,mid-sep
2026/1/1 4:40:43,middle
2026/1/1 4:40:44,corridor
2026/1/1 4:40:48,side
2026/1/1 4:49:44,middle
2026/1/1 4:49:45,mid-sep
2026/1/1 4:49:46,middle
2026/1/1 4:49:49,side
2026/1/1 4:50:03,corridor
2026/1/1 4:50:05,middle
2026/1/1 4:50:05,mid-sep
2026/1/1 4:50:07,middle
2026/1/1 4:50:09,corridor
2026/1/1 4:50:14,side
2026/1/1 4:52:27,corridor
2026/1/1 4:52:28,middle
2026/1/1 4:52:28,mid-sep
2026/1/1 4:52:29,middle
2026/1/1 4:55:41,mid-sep
2026/1/1 4:56:32,middle
2026/1/1 4:56:33,corridor
2026/1/1 4:56:46,side
2026/1/1 5:46:45,corridor
2026/1/1 5:46:47,middle
2026/1/1 5:46:52,mid-sep
2026/1/1 5:47:05,middle
2026/1/1 5:50:41,mid-sep
2026/1/1 5:51:03,middle
2026/1/1 5:51:50,mid-sep
2026/1/1 5:52:01,middle
2026/1/1 5:52:07,mid-sep
2026/1/1 5:52:24,middle
2026/1/1 5:52:25,corridor
2026/1/1 5:52:38,side
2026/1/1 6:32:59,corridor
2026/1/1 6:33:00,middle
2026/1/1 6:33:00,mid-sep
2026/1/1 6:33:02,middle
2026/1/1 6:35:28,mid-sep
2026/1/1 6:35:39,middle
2026/1/1 6:35:41,mid-sep
2026/1/1 6:35:48,middle
2026/1/1 6:35:49,corridor
2026/1/1 6:35:51,side
2026/1/1 6:39:52,corridor
2026/1/1 6:39:53,middle
2026/1/1 6:39:54,mid-sep
2026/1/1 6:39:55,middle
2026/1/1 6:39:57,corridor
2026/1/1 6:40:02,side
2026/1/1 6:40:59,corridor
2026/1/1 6:41:00,middle
2026/1/1 6:41:01,mid-sep
2026/1/1 6:41:07,middle
2026/1/1 6:41:10,corridor
2026/1/1 6:41:11,side
2026/1/1 6:43:03,corridor
2026/1/1 6:43:04,middle
2026/1/1 6:43:04,mid-sep
2026/1/1 6:43:05,middle
2026/1/1 6:43:06,corridor
2026/1/1 6:43:08,side
2026/1/1 6:43:25,corridor
2026/1/1 6:43:25,middle
2026/1/1 6:43:26,mid-sep
2026/1/1 6:43:28,middle
2026/1/1 6:43:30,side
2026/1/1 6:45:52,corridor
2026/1/1 6:45:53,middle
2026/1/1 6:45:53,mid-sep
2026/1/1 6:45:54,middle
2026/1/1 6:48:08,mid-sep
2026/1/1 6:48:09,middle
2026/1/1 6:48:13,corridor
2026/1/1 6:48:22,side
2026/1/1 6:49:04,corridor
2026/1/1 6:49:04,middle
2026/1/1 6:49:05,mid-sep
2026/1/1 6:51:31,middle
2026/1/1 6:51:35,corridor
2026/1/1 6:52:03,middle
2026/1/1 6:52:08,mid-sep
2026/1/1 6:53:54,middle
2026/1/1 6:54:07,mid-sep
2026/1/1 6:55:06,middle
2026/1/1 6:55:15,mid-sep
2026/1/1 6:55:20,middle
2026/1/1 6:55:29,corridor
2026/1/1 6:55:34,middle
2026/1/1 6:55:35,mid-sep
2026/1/1 6:56:17,middle
2026/1/1 6:56:27,mid-sep
2026/1/1 6:56:42,middle
2026/1/1 6:56:49,corridor
2026/1/1 6:57:08,middle
2026/1/1 6:57:08,corridor
2026/1/1 6:57:09,side
2026/1/1 7:15:57,corridor
2026/1/1 7:15:58,middle
2026/1/1 7:16:00,mid-sep
2026/1/1 7:16:04,middle
2026/1/1 7:16:05,corridor
2026/1/1 7:16:11,side
2026/1/1 7:16:41,corridor
2026/1/1 7:16:41,middle
2026/1/1 7:16:43,mid-sep
2026/1/1 7:16:50,middle
2026/1/1 7:17:05,mid-sep
2026/1/1 7:17:14,middle
2026/1/1 7:17:21,corridor
2026/1/1 7:17:39,side
2026/1/1 7:18:17,corridor
2026/1/1 7:18:17,middle
2026/1/1 7:18:19,mid-sep
2026/1/1 7:18:20,middle
2026/1/1 7:19:52,mid-sep
2026/1/1 7:19:56,middle
2026/1/1 7:19:57,corridor
2026/1/1 7:19:58,side
2026/1/1 7:45:03,corridor
2026/1/1 7:45:04,middle
2026/1/1 7:45:05,mid-sep
2026/1/1 7:45:45,middle
2026/1/1 7:45:45,corridor
2026/1/1 7:45:47,side
2026/1/1 10:44:43,corridor
2026/1/1 10:44:44,middle
2026/1/1 10:44:45,mid-sep
2026/1/1 10:44:54,middle
2026/1/1 10:44:59,mid-sep
2026/1/1 10:45:12,middle
2026/1/1 10:46:49,corridor
2026/1/1 10:46:58,side
2026/1/1 10:47:08,corridor
2026/1/1 10:47:09,middle
2026/1/1 10:47:09,mid-sep
2026/1/1 10:47:10,middle
2026/1/1 10:49:18,mid-sep
2026/1/1 10:49:22,middle
2026/1/1 10:49:24,corridor
2026/1/1 10:49:34,side
2026/1/1 12:53:27,corridor
2026/1/1 12:53:29,middle
2026/1/1 12:53:29,mid-sep
2026/1/1 12:53:51,middle
2026/1/1 12:53:55,corridor
2026/1/1 12:54:15,side
2026/1/1 12:54:15,middle
2026/1/1 12:54:16,mid-sep
2026/1/1 12:54:22,middle
2026/1/1 12:54:25,corridor
2026/1/1 12:54:30,side
2026/1/1 12:55:03,corridor
2026/1/1 12:55:03,middle
2026/1/1 12:55:04,mid-sep
2026/1/1 12:55:18,middle
2026/1/1 12:57:56,mid-sep
2026/1/1 12:58:00,middle
2026/1/1 12:58:00,corridor
2026/1/1 12:58:06,side
2026/1/1 12:59:35,corridor
2026/1/1 12:59:36,middle
2026/1/1 12:59:36,mid-sep
2026/1/1 12:59:37,middle
2026/1/1 12:59:44,corridor
2026/1/1 12:59:51,side
2026/1/1 13:00:38,corridor
2026/1/1 13:00:39,middle
2026/1/1 13:00:39,mid-sep
2026/1/1 13:00:40,middle
2026/1/1 13:00:51,corridor
2026/1/1 13:02:06,middle
2026/1/1 13:02:06,mid-sep
2026/1/1 13:02:10,middle
2026/1/1 13:02:11,corridor
2026/1/1 13:02:21,side
2026/1/1 13:49:48,corridor
2026/1/1 13:49:49,middle
2026/1/1 13:49:49,mid-sep
2026/1/1 13:49:52,middle
2026/1/1 13:49:54,mid-sep
2026/1/1 13:50:05,middle
2026/1/1 13:54:04,mid-sep
2026/1/1 13:54:05,middle
2026/1/1 13:54:06,corridor
