,Cday,CT,bin,data,middle,mid_sep,others
441,1,22,10,0.0,0.0,0.0,360.0
442,1,23,1,48.0,90.0,3.0,267.0
443,1,23,2,19.5,5.0,17.0,338.0
444,1,23,3,0.0,0.0,0.0,360.0
445,1,23,4,167.0,150.0,92.0,118.0
446,1,23,5,1.0,2.0,0.0,358.0
447,1,23,6,2.0,4.0,0.0,356.0
448,1,23,7,0.0,0.0,0.0,360.0
449,1,23,8,0.0,0.0,0.0,360.0
450,1,23,9,0.0,0.0,0.0,360.0
451,1,23,10,0.0,0.0,0.0,360.0
452,2,0,1,104.0,54.0,77.0,229.0
453,2,0,2,4.5,9.0,0.0,351.0
454,2,0,3,85.0,54.0,58.0,248.0
455,2,0,4,0.0,0.0,0.0,360.0
456,2,0,5,0.0,0.0,0.0,360.0
457,2,0,6,0.0,0.0,0.0,360.0
458,2,0,7,0.0,0.0,0.0,360.0
459,2,0,8,0.0,0.0,0.0,360.0
460,2,0,9,0.0,0.0,0.0,360.0
461,2,0,10,0.0,0.0,0.0,360.0
462,2,1,1,0.0,0.0,0.0,360.0
463,2,1,2,0.0,0.0,0.0,360.0
464,2,1,3,0.0,0.0,0.0,360.0
465,2,1,4,0.0,0.0,0.0,360.0
466,2,1,5,0.0,0.0,0.0,360.0
467,2,1,6,0.0,0.0,0.0,360.0
468,2,1,7,0.0,0.0,0.0,360.0
469,2,1,8,0.0,0.0,0.0,360.0
470,2,1,9,26.0,0.0,26.0,334.0
471,2,1,10,0.0,0.0,0.0,360.0
472,2,2,1,0.0,0.0,0.0,360.0
473,2,2,2,0.0,0.0,0.0,360.0
474,2,2,3,0.0,0.0,0.0,360.0
475,2,2,4,0.0,0.0,0.0,360.0
476,2,2,5,0.0,0.0,0.0,360.0
477,2,2,6,12.5,7.0,9.0,344.0
478,2,2,7,0.0,0.0,0.0,360.0
479,2,2,8,0.0,0.0,0.0,360.0
480,2,2,9,0.0,0.0,0.0,360.0
481,2,2,10,0.0,0.0,0.0,360.0
482,2,3,1,0.0,0.0,0.0,360.0
483,2,3,2,0.0,0.0,0.0,360.0
484,2,3,3,0.0,0.0,0.0,360.0
485,2,3,4,0.0,0.0,0.0,360.0
486,2,3,5,0.0,0.0,0.0,360.0
487,2,3,6,0.0,0.0,0.0,360.0
488,2,3,7,5.0,8.0,1.0,351.0
489,2,3,8,0.0,0.0,0.0,360.0
490,2,3,9,0.0,0.0,0.0,360.0
491,2,3,10,0.0,0.0,0.0,360.0
492,2,4,1,0.0,0.0,0.0,360.0
493,2,4,2,7.0,10.0,2.0,348.0
494,2,4,3,0.0,0.0,0.0,360.0
495,2,4,4,0.0,0.0,0.0,360.0
496,2,4,5,14.0,2.0,13.0,345.0
497,2,4,6,0.0,0.0,0.0,360.0
498,2,4,7,0.0,0.0,0.0,360.0
499,2,4,8,0.0,0.0,0.0,360.0
500,2,4,9,0.0,0.0,0.0,360.0
501,2,4,10,0.0,0.0,0.0,360.0
502,2,5,1,0.0,0.0,0.0,360.0
503,2,5,2,0.0,0.0,0.0,360.0
504,2,5,3,0.0,0.0,0.0,360.0
505,2,5,4,0.0,0.0,0.0,360.0
506,2,5,5,0.0,0.0,0.0,360.0
507,2,5,6,0.0,0.0,0.0,360.0
508,2,5,7,21.5,5.0,19.0,336.0
509,2,5,8,0.0,0.0,0.0,360.0
510,2,5,9,0.0,0.0,0.0,360.0
511,2,5,10,0.0,0.0,0.0,360.0
512,2,6,1,0.0,0.0,0.0,360.0
513,2,6,2,0.0,0.0,0.0,360.0
514,2,6,3,0.0,0.0,0.0,360.0
515,2,6,4,0.0,0.0,0.0,360.0
516,2,6,5,24.5,7.0,21.0,332.0
517,2,6,6,0.0,0.0,0.0,360.0
518,2,6,7,0.0,0.0,0.0,360.0
519,2,6,8,0.0,0.0,0.0,360.0
520,2,6,9,0.0,0.0,0.0,360.0
521,2,6,10,0.0,0.0,0.0,360.0
522,2,7,1,0.0,0.0,0.0,360.0
