Cday,CT,bin,middle,mid_sep,others
5,12,7,0,0,360
5,12,8,54,47,259
5,12,9,0,0,360
5,12,10,0,0,360
5,13,1,0,0,360
5,13,2,0,0,360
5,13,3,0,0,360
5,13,4,0,0,360
5,13,5,0,0,360
5,13,6,0,0,360
5,13,7,0,0,360
5,13,8,0,0,360
5,13,9,0,0,360
5,13,10,6,13,341
5,14,1,31,31,298
5,14,2,1,0,359
5,14,3,18,70,272
5,14,4,61,136,163
5,14,5,38,82,240
5,14,6,9,26,325
5,14,7,0,0,360
5,14,8,0,0,360
5,14,9,10,6,344
5,14,10,0,0,360
5,15,1,0,0,360
5,15,2,0,0,360
5,15,3,0,0,360
5,15,4,0,0,360
5,15,5,0,0,360
5,15,6,0,0,360
5,15,7,0,0,360
5,15,8,0,0,360
5,15,9,0,0,360
5,15,10,0,0,360
5,16,1,0,0,360
5,16,2,0,0,360
5,16,3,0,0,360
5,16,4,0,0,360
5,16,5,0,0,360
5,16,6,2,20,338
5,16,7,0,0,360
5,16,8,0,0,360
5,16,9,3,10,347
5,16,10,0,0,360
5,17,1,28,3,329
5,17,2,0,0,360
5,17,3,0,0,360
5,17,4,0,5,355
5,17,5,30,104,226
5,17,6,0,0,360
5,17,7,0,0,360
5,17,8,0,0,360
5,17,9,0,0,360
5,17,10,0,0,360
5,18,1,0,0,360
5,18,2,0,0,360
5,18,3,0,0,360
5,18,4,0,0,360
5,18,5,0,0,360
5,18,6,0,0,360
5,18,7,0,0,360
5,18,8,0,0,360
5,18,9,0,0,360
5,18,10,0,0,360
5,19,1,0,0,360
5,19,2,0,0,360
5,19,3,0,0,360
5,19,4,0,0,360
5,19,5,0,0,360
5,19,6,0,0,360
5,19,7,0,0,360
5,19,8,0,0,360
5,19,9,0,0,360
5,19,10,0,0,360
5,20,1,0,0,360
5,20,2,10,0,350
5,20,3,0,0,360
5,20,4,2,2,356
5,20,5,0,0,360
5,20,6,25,30,305
5,20,7,8,168,184
5,20,8,0,0,360
5,20,9,0,0,360
5,20,10,0,0,360
5,21,1,0,0,360
5,21,2,0,0,360
5,21,3,0,0,360
5,21,4,0,0,360
5,21,5,0,0,360
5,21,6,0,0,360
5,21,7,0,0,360
5,21,8,0,0,360
5,21,9,0,0,360
5,21,10,7,4,349
5,22,1,0,0,360
5,22,2,0,0,360
5,22,3,0,0,360
5,22,4,31,13,316
5,22,5,4,0,356
5,22,6,0,0,360
5,22,7,0,0,360
5,22,8,0,0,360
5,22,9,0,0,360
5,22,10,0,0,360
5,23,1,0,0,360
5,23,2,0,0,360
5,23,3,0,0,360
5,23,4,0,0,360
